"property_id","med_H_NRO_CUARTOS","sum_HA_TOT_PER","med_V_TOT_HOG","med_VA1_ESTRATO","lat","lon"
"3d72d0dbdfa33be272d7dd74"," 4.0"," 326"," 1.0","4.0","4.664675","-74.10181"
"3725d90ac91f8a06e7b6a876",NA,NA,NA,NA,"4.679850","-74.09383"
"902389e452490bd7569f29e8"," 3.0"," 379"," 1.0","4.0","4.621000","-74.13200"
"6637c5aa460f0af7c89b4202",NA,NA,NA,NA,"4.717000","-74.05000"
"a4c084a0aeef18750deceb65",NA,NA,NA,NA,"4.661424","-74.06010"
"69163631c93196b71e6e1ba4"," 3.5"," 104"," 1.0","3.0","4.673000","-74.05800"
"6be9b21dc905418e219e6368",NA,NA,NA,NA,"4.591000","-74.14300"
"898977c46bdebd38c0e43695"," 5.0"," 274"," 1.0","5.0","4.632000","-74.05800"
"1c834c9fc0f78be1d5a24ea8"," 4.0"," 389"," 1.0","4.0","4.699000","-74.03700"
"d19ba4c6ffd88bb2df078687",NA,NA,NA,NA,"4.686828","-74.03687"
"cd6a3dd1e112398ce1b29b95",NA,NA,NA,NA,"4.712000","-74.05000"
"b448e1e295a25a3ff31be8bf"," 4.0","  82"," 1.0","3.0","4.693899","-74.05152"
"1eb7280cf63010481a4c8594",NA,NA,NA,NA,"4.612567","-74.06741"
"e6d95958987ec50d0f0f92d0",NA,NA,NA,NA,"4.662945","-74.11943"
"d966cb3f2a680ed8fb17f99f"," 1.0","  38"," 1.0","4.0","4.716857","-74.03600"
"bdeea1d102e357e58dea542c"," 4.0"," 486"," 1.0","5.0","4.719377","-74.03940"
"19d7a0415ff12f85e3b72565"," 4.0"," 289"," 1.0","4.0","4.701000","-74.04000"
"415d32b1cd8f0d5c77f874e9"," 4.0","  10"," 1.0","5.0","4.730077","-74.03341"
"86a90f2d9333df2cad4bcf22",NA,NA,NA,NA,"4.673056","-74.05572"
"29fc2e519bd1e7b3a12e54b2"," 4.0"," 129"," 1.0","4.0","4.709311","-74.03378"
"86b0e1b672a3de82da6dee10"," 4.0"," 260"," 1.0","5.0","4.576862","-74.12524"
"ef607396815c45416bc3d190",NA,NA,NA,NA,"4.725000","-74.12300"
"954b3907226dea59224a8619"," 4.0","1007"," 1.0","5.0","4.700000","-74.05900"
"95b4bcf46a8c344e22f6e28c"," 3.0","  61"," 1.0","3.0","4.618000","-74.12400"
"585ed7202d83f2c32593b8d3",NA,NA,NA,NA,"4.604211","-74.07017"
"feaba0adfddeef37988dec5a"," 3.0"," 143"," 1.0","3.0","4.696298","-74.11088"
"482661c0676e25c728912b2b"," 2.0"," 101"," 1.0","6.0","4.679000","-74.07900"
"2653d6cbcf3a0ff74cd4dcbe",NA,NA,NA,NA,"4.655931","-74.05220"
"74acd61eae48df02eeeb1ae6",NA,NA,NA,NA,"4.689235","-74.04204"
"94c0dfbdd707387d6e550fc0"," 4.0"," 147"," 1.0","4.0","4.602275","-74.08817"
"df967250f430f7681060959d"," 5.0"," 295"," 1.0","5.0","4.685339","-74.05515"
"ed85acd0a98838d0d90cf130"," 4.0"," 358"," 1.0","5.0","4.692000","-74.05300"
"2466ac85478e397ecc996247"," 4.0"," 502"," 1.0","4.0","4.793286","-74.06147"
"e8cc281f9bb0f70d025f1f07",NA,NA,NA,NA,"4.602254","-74.07031"
"4d903b18910ecdd24f0623fe",NA,NA,NA,NA,"4.705688","-74.12350"
"3714048ac56aaecb1521d912",NA,NA,NA,NA,"4.681016","-74.14511"
"ca7365c205729a5e6be1a754"," 3.0","  54"," 1.0","6.0","4.600523","-74.09394"
"08a98a21ef87414c1c4c6ff1",NA,NA,NA,NA,"4.747450","-74.05700"
"0248a277a896bf349dac9dbf"," 5.0","  68"," 1.0","6.0","4.613278","-74.07220"
"ce6c1f36904fb2d339891fd1"," 4.0","2555"," 1.0","4.0","4.700147","-74.04153"
"2fc543cc5f2acf688a4770fc"," 4.0"," 251"," 1.0","3.0","4.699000","-74.04600"
"d742c841b3bcd8a6db8c343a"," 4.0"," 302"," 1.0","5.0","4.648631","-74.13411"
"bc7cbc72072316a55c4046cf",NA,NA,NA,NA,"4.719000","-74.07000"
"f62f9fdb49889e9a49e6bc17"," 6.5","  61"," 1.0","3.0","4.725428","-74.06535"
"c08c0515cedf0c4844eeba84"," 4.0"," 718"," 1.0","4.0","4.696000","-74.03600"
"aea22baac7208fafbfa32388",NA,NA,NA,NA,"4.660000","-74.05100"
"e9349a79b33748fe947d6356",NA,NA,NA,NA,"4.692000","-74.04100"
"0240cd9372b4b34ef14d1adc"," 4.0"," 135"," 1.0","3.0","4.739094","-74.05638"
"1c095ced3c910f35a506a590",NA,NA,NA,NA,"4.707000","-74.07000"
"cc1788ef96b82bedb47c83e1",NA,NA,NA,NA,"4.718000","-74.04400"
"a5d498683ceca1dd3cf9d153",NA,NA,NA,NA,"4.705344","-74.02617"
"51a650e745d435408c9f6541"," 5.0"," 278"," 1.0","6.0","4.709252","-74.06675"
"d936ddeddb14241a3e303bd4",NA,NA,NA,NA,"4.664142","-74.05493"
"73dc0edbaeaaba531ead16dd"," 5.0"," 204"," 1.0","6.0","4.740000","-74.11600"
"e11c5569eeb017c1a8ff0e12"," 5.0","  76"," 1.0","6.0","4.694120","-74.06101"
"652e62d1f4a8de8ff90ba2ed"," 5.5","   8"," 1.0","5.0","4.731000","-74.04700"
"a99eb56a08f0a3a92ca029e6"," 5.0","  51"," 1.0","4.0","4.622794","-74.09096"
"8a530ab6781b8dd6948a20f9",NA,NA,NA,NA,"4.714000","-74.03800"
"1ae999f7f7c08c06946a5125",NA,NA,NA,NA,"4.703000","-74.05200"
"5a6401e318fe61bc0134213e"," 4.0"," 282"," 1.0","4.0","4.696943","-74.03633"
"7b296f9d63b13f8775392fc7"," 5.0"," 140"," 1.0","5.0","4.732000","-74.04600"
"a09c3d717572f98d6e620f88"," 5.0"," 293"," 1.0","5.0","4.723000","-74.04300"
"9342864f54855c702ac6d710",NA,NA,NA,NA,"4.620000","-74.16000"
"edbf085d87a6354982da72ee"," 5.0"," 107"," 1.0","6.0","4.668419","-74.04965"
"f8aba2c9336de0be578aa5ec",NA,NA,NA,NA,"4.768000","-74.03300"
"ec7b5b8d02efe0162d02afa3",NA,NA,NA,NA,"4.644000","-74.06100"
"1cbaef541f3317e973930a95"," 4.0","1019"," 1.0","4.0","4.693629","-74.06502"
"4965bc8930a7cd59d7093fea"," 4.0","  44"," 1.0","5.0","4.698000","-74.02900"
"d97e7a11755d376b499c0845"," 6.0","  38"," 1.0","6.0","4.712000","-74.04700"
"299f0b12ac9e40e2d8473666",NA,NA,NA,NA,"4.737191","-74.05125"
"b834e40d1aea531129eb12d5"," 6.0"," 104"," 1.0","5.0","4.675573","-74.06037"
"a81df1b278bf2b90e42bb4ab"," 4.0","  33"," 1.0","5.0","4.728489","-74.04233"
"41a3f6e7968ab47d83a16374",NA,NA,NA,NA,"4.723000","-74.07600"
"5a2fa1c3b4e932dd92607301"," 4.0"," 162"," 1.0","4.0","4.660912","-74.04718"
"e364c2870fc31e70b9769d9f",NA,NA,NA,NA,"4.717000","-74.03600"
"a46b5da8dcd21c2b7e8bd032",NA,NA,NA,NA,"4.661000","-74.04900"
"55596ac93e75286cd1b40dd5"," 3.0"," 340"," 1.0","2.0","4.727000","-74.04900"
"6deeeb1f4390ce833169eddd"," 2.0"," 143"," 1.0","3.0","4.638793","-74.14779"
"fb76ea6bdec2d7a124f41de9"," 6.0"," 530"," 1.0","6.0","4.724000","-74.13600"
"97e928d7da038304d7cca484"," 5.0"," 334"," 1.0","5.0","4.756000","-74.03900"
"db6114c113ace16cbcbbe636"," 4.0"," 255"," 1.0","6.0","4.739323","-74.06350"
"23b0f43a5b1a5806e02c60f7"," 4.0"," 313"," 1.0","5.0","4.690000","-74.09400"
"e42311a652fabd14982d6205"," 4.0"," 364"," 1.0","4.0","4.705000","-74.07400"
"64dff6a3a31b792bde2ab9d5"," 5.0","  73"," 1.0","5.0","4.680000","-74.05400"
"3c33cb1f8084cced1dad0557"," 4.0","  60"," 1.0","5.0","4.680000","-74.05500"
"4225db53768dcc40d11c2ad1"," 4.0"," 649"," 1.0","5.0","4.656073","-74.11336"
"992303f0826c7c74e35b1046"," 4.0"," 824"," 1.0","5.0","4.705000","-74.02600"
"d0ac78d3d3df45cc73baef14"," 7.0"," 244"," 1.0","6.0","4.677000","-74.13800"
"bfda4ab7190d312284854f42"," 4.0","2555"," 1.0","4.0","4.732000","-74.03600"
"d74ac3238eda24ec821b3aaf",NA,NA,NA,NA,"4.768147","-74.03045"
"f48722afe14fb357b49beecd",NA,NA,NA,NA,"4.633928","-74.06943"
"16ca50d748393b661abf8b14"," 7.0","  83"," 1.0","6.0","4.704000","-74.04800"
"ca53d79b99913ce02009b93a"," 5.0"," 224"," 1.0","6.0","4.767765","-74.04878"
"66ceb19a53aeece4c0a4e0d2",NA,NA,NA,NA,"4.663690","-74.12440"
"9ee0b9280cf404f9d4e975c3",NA,NA,NA,NA,"4.723000","-74.04000"
"06b66471b8d922de68b96a8d"," 4.0"," 242"," 1.0","2.0","4.610754","-74.10740"
"e35bbf26e57fa7b8fd75cfa0",NA,NA,NA,NA,"4.621758","-74.18011"
"815c2fe3377f09d4752b2f2d"," 5.0"," 311"," 1.0","4.0","4.698931","-74.04222"
"bd021ae4f76fbce3f8e6ab40"," 4.5","  24"," 1.0","3.0","4.668621","-74.10772"
"1221139199f9d94d360f31a6"," 4.0","  71"," 1.0","6.0","4.661189","-74.04787"
"ea2f94d3ecc97fb7f79a676d",NA,NA,NA,NA,"4.732000","-74.07200"
"8356fdf55a9491958f3be8ed"," 4.0"," 133"," 1.0","5.0","4.632100","-74.05921"
"bc4de401d1a7abcdab6aa9c8",NA,NA,NA,NA,"4.720281","-74.05077"
"e581c6ff7ab5499295dbe511",NA,NA,NA,NA,"4.662000","-74.05200"
"98ca82a32139ce49656da180"," 3.0"," 150"," 1.0","2.0","4.635000","-74.06300"
"45a17952efe0d31b3d6d2663",NA,NA,NA,NA,"4.705000","-74.02600"
"18d903b6c42d94b0f75733d2"," 4.0","  74"," 1.0","3.0","4.699000","-74.10500"
"636a06356a01284802f4ed33",NA,NA,NA,NA,"4.697000","-74.03300"
"a4fa953764d1e65f369619fa"," 5.0"," 506"," 1.0","6.0","4.607262","-74.06968"
"5c45d5b48a1b8182bdfc9786",NA,NA,NA,NA,"4.678632","-74.07648"
"b68a01c9aa67ab3be7c3cb8c"," 5.0"," 278"," 1.0","6.0","4.693000","-74.06100"
"81b5917f3af050ca9772ac66",NA,NA,NA,NA,"4.729706","-74.04073"
"ed96dbcd882802093d7c5c9b"," 4.0","  62"," 1.0","4.0","4.680000","-74.05500"
"74d789319af464e3e637a834"," 4.0","1144"," 1.0","3.0","4.719391","-74.04054"
"b21f73c0648d17ad6c01bd6f",NA,NA,NA,NA,"4.677000","-74.04900"
"1ac44d95a4235c25bb3fb4e0"," 5.0"," 142"," 1.0","6.0","4.665000","-74.04700"
"b6ae4e8b64cf8f520e33da90"," 5.0"," 376"," 1.0","6.0","4.700781","-74.08549"
"80c122d3ed0bd6c8f8517101"," 3.0"," 100"," 1.0","2.0","4.715000","-74.04700"
"6ee95507f8125f29078ac206"," 6.0","   8"," 1.0","2.0","4.708547","-74.06806"
"760631b8499ea52f753c43f8"," 4.0","  40"," 1.0","3.0","4.719428","-74.04204"
"bf1623f29742128ce257ed85"," 4.0"," 621"," 1.0","4.0","4.745230","-74.03288"
"6ca31b3c050397023f641f9c"," 5.0"," 376"," 1.0","6.0","4.683000","-74.05700"
"13a8dd41f9d2294621156c11"," 3.0","  83"," 1.0","3.0","4.685267","-74.03592"
"e1f7a7f986f1691d4fa1952a"," 5.0","  33"," 1.0","6.0","4.705000","-74.02600"
"5ab82853a4085e1ec1d7e04a"," 4.0"," 173"," 1.0","3.0","4.666951","-74.04327"
"442d2e5ef4e49f51bc75b76d"," 3.0"," 103"," 1.0","2.0","4.699732","-74.11505"
"fbb16bef94f5db7e41e7ffa0"," 5.0"," 125"," 1.0","5.0","4.662000","-74.11500"
"b11cf0a4d861141a7b1cbf72"," 4.0"," 121"," 1.0","3.0","4.691205","-74.05995"
"59927246f11931c1713f32ee",NA,NA,NA,NA,"4.702000","-74.03000"
"0976e6e58ed225bf0c916593"," 6.0","   8"," 1.0","2.0","4.725189","-74.06404"
"a0c9eb94ec6e579695a6dcee"," 6.0","  35"," 1.0","6.0","4.699829","-74.03502"
"c68b84dc2709983f295c1e1f",NA,NA,NA,NA,"4.604204","-74.06872"
"3d4565f84939407b78c01723"," 4.0"," 270"," 1.0","4.0","4.706695","-74.07624"
"fb7f2083e8a08e0ae876ef2c"," 4.0","1144"," 1.0","3.0","4.640000","-74.14500"
"601fd0b7b82f961f0a962341",NA,NA,NA,NA,"4.687000","-74.07000"
"2f4be8f92f67e91f89f3116b"," 4.0","1144"," 1.0","3.0","4.631000","-74.14800"
"ddeb350deb4663e30f150fac"," 6.0","  94"," 1.0","6.0","4.677000","-74.04200"
"b364ec1e68a64eece1ec8422"," 4.0"," 281"," 1.0","3.0","4.661404","-74.04874"
"c331a3ee851dcf350dccf745"," 4.0"," 348"," 1.0","4.0","4.667000","-74.05000"
"87f109f795182286d0907982"," 5.0"," 205"," 1.0","6.0","4.728914","-74.06663"
"7b7960fc3a1e3f2116f5f5ec"," 5.0","  33"," 1.0","6.0","4.731000","-74.03500"
"05ae9c79400e6238cb0f78fa"," 4.0"," 305"," 1.0","4.0","4.664771","-74.12768"
"7f9937e40b7b96c351bfada4",NA,NA,NA,NA,"4.668415","-74.13877"
"65c72b82acfb92d29948a7b6"," 5.0","  73"," 1.0","5.0","4.704000","-74.03100"
"ee0421fa698a78c1c32bebe8",NA,NA,NA,NA,"4.650000","-74.14600"
"6c094c65f541e35d2450bf2c",NA,NA,NA,NA,"4.690378","-74.04442"
"1e20e1042132a89574b683ea"," 4.0"," 352"," 1.0","4.0","4.731380","-74.03792"
"239521bf8c3cb1f043159a00",NA,NA,NA,NA,"4.708211","-74.02641"
"ed812f74c1c82522f2a368b3"," 5.0","  51"," 1.0","4.0","4.678632","-74.07648"
"65384dc48f2f299486813b14",NA,NA,NA,NA,"4.672574","-74.04694"
"079433b902bb95ade7dcd379",NA,NA,NA,NA,"4.725000","-74.04000"
"796a45bd5265708650a3fd2a",NA,NA,NA,NA,"4.670146","-74.10539"
"4b5a81c63396216766c1b821"," 5.0","  73"," 1.0","5.0","4.593746","-74.07664"
"05edcbf1a4515de2b57b1979"," 4.0","1211"," 1.0","3.0","4.757815","-74.07300"
"b21108751e87c83bb6b8ee39",NA,NA,NA,NA,"4.690000","-74.05000"
"330a1f2369b38eaf76f488dd"," 4.0","  62"," 1.0","5.0","4.722953","-74.07295"
"6b4619d0f540089af5479999",NA,NA,NA,NA,"4.579000","-74.08900"
"c5e9a1fed8ef5a7073ff3cf6"," 4.0","  35"," 1.0","6.0","4.742000","-74.08500"
"aa529d76636d7e66cf9a67f3"," 5.0"," 293"," 1.0","5.0","4.691000","-74.04500"
"8f1103901c4343b08c56eeff",NA,NA,NA,NA,"4.615000","-74.06900"
"dc74a10a6220dc4191833d5e"," 4.0"," 645"," 1.0","4.0","4.635000","-74.09400"
"4c0e5ec299e965b887e87cc5"," 6.0","  91"," 1.0","5.0","4.754000","-74.06800"
"8559ecd97a51e633c233cd80",NA,NA,NA,NA,"4.715548","-74.09343"
"2c1c2796a3a7e16e17c1afc5"," 4.0"," 820"," 1.0","4.0","4.669947","-74.10400"
"7a9bbd3764eb6793878f3905",NA,NA,NA,NA,"4.611008","-74.09129"
"4e6e9444148917b31a09d06d"," 5.0","  63"," 1.0","3.0","4.665397","-74.04704"
"0537086835a999a7ca501b25",NA,NA,NA,NA,"4.580000","-74.15700"
"69fed2e019a123c78a64d625"," 4.0"," 238"," 1.0","5.0","4.704400","-74.04109"
"1aee140ad195ff0b97d45b54",NA,NA,NA,NA,"4.660347","-74.10343"
"8ffa7a43cea29e16aeefb3c1"," 6.5","  61"," 1.0","3.0","4.678562","-74.07648"
"db66573849fb2dbb92dc2e46"," 5.0"," 209"," 1.0","6.0","4.714000","-74.08800"
"11880b1877c12b9fef3f16bc"," 4.0","  29"," 1.0","2.0","4.737000","-74.04500"
"55a73b41ca5eb65aa1567f11"," 6.0","  35"," 1.0","6.0","4.682000","-74.05100"
"93e304391f395e394103521c"," 6.5","  61"," 1.0","3.0","4.717407","-74.02645"
"d1969e6c1bc16eed3a1b9b4f",NA,NA,NA,NA,"4.720000","-74.02900"
"115bfc2e2120a8271719fc8b",NA,NA,NA,NA,"4.640056","-74.15136"
"d423f93f26d3c308198b2ab4"," 4.0"," 322"," 1.0","5.0","4.729000","-74.07100"
"d6ad03545625d051e4e7ec84"," 5.0"," 671"," 1.0","6.0","4.743000","-74.08500"
"ada1ff75cec17c60e43ac390"," 2.5"," 107"," 1.0","4.0","4.705000","-74.05000"
"059e40b83c96694ea9fbeb89"," 4.0","1007"," 1.0","5.0","4.687000","-74.04800"
"e55461ab9d02ec27f39f40bf"," 3.0","  94"," 1.0","6.0","4.702000","-74.03900"
"8b2cb5b0cc162bdf83915ede",NA,NA,NA,NA,"4.625000","-74.16900"
"823eaca8de25929ac4c03344",NA,NA,NA,NA,"4.648743","-74.14792"
"13cfdb64cfd073a47ccb4b6e"," 5.0","  29"," 1.0","6.0","4.714979","-74.06087"
"49c552b53ed74e478afff668",NA,NA,NA,NA,"4.703572","-74.06461"
"e849ca701088c5496de890ec",NA,NA,NA,NA,"4.738000","-74.09200"
"35a13caa497bc3d62bb93806",NA,NA,NA,NA,"4.682165","-74.05565"
"09144b99c0b85a52a2de458b",NA,NA,NA,NA,"4.690000","-74.04800"
"71dc81219bb1a6c1eb5c29f3",NA,NA,NA,NA,"4.643506","-74.07849"
"3c26b696d002b5da9cd2c549"," 5.0"," 657"," 1.0","5.0","4.636676","-74.16220"
"0ddd74ad322a77d7c9431f78",NA,NA,NA,NA,"4.658565","-74.04747"
"a8d1a065595890cc650f74bb",NA,NA,NA,NA,"4.713472","-74.03303"
"0d30f31520fa56dc4d130849"," 6.0","  94"," 1.0","6.0","4.686272","-74.04626"
"40ba61eb52f2efd3778fa8ed",NA,NA,NA,NA,"4.700000","-74.02800"
"6d5f828ac4f791e30bb19e00"," 4.0"," 155"," 1.0","3.0","4.668000","-74.04100"
"d5df0c6766aee2df8053a883",NA,NA,NA,NA,"4.723815","-74.04174"
"b1c705586425e57c3b9eaaf5"," 4.0"," 305"," 1.0","4.0","4.663165","-74.06816"
"3dc429770221409197886ffb"," 3.0","   8"," 1.0","3.0","4.710208","-74.06849"
"e8a91d31826764bdb78d054e",NA,NA,NA,NA,"4.637767","-74.06643"
"717c8f3b2a51858c3830b539"," 4.0"," 119"," 1.0","5.0","4.699000","-74.04100"
"3927ab15ad6009f50b5ae8c3",NA,NA,NA,NA,"4.763759","-74.06155"
"6047243612b1ffbc53633764"," 5.0"," 125"," 1.0","5.0","4.732000","-74.07400"
"f78764b6e97ce97e9ebaee30"," 4.0"," 244"," 1.0","4.0","4.699792","-74.08743"
"7c61fab37dc573d8c6cc0d0c",NA,NA,NA,NA,"4.676166","-74.05550"
"26b77bef576ff4c9946fccb1"," 5.0"," 657"," 1.0","5.0","4.614000","-74.17900"
"2282a4b8b9d8555cc081a22f"," 5.0"," 307"," 1.0","5.0","4.730106","-74.07400"
"6c196cbf48238febe50e02aa",NA,NA,NA,NA,"4.696000","-74.05400"
"2812933e13aaedf0ee535cbf"," 4.0","1023"," 1.0","4.0","4.648480","-74.05801"
"650af2bfa74c08b1ac581f3c"," 3.0"," 326"," 1.0","4.0","4.702326","-74.08264"
"fa6bd21a11354517c0b6f73b"," 4.0"," 238"," 1.0","5.0","4.602210","-74.14722"
"6f8017d3de966ced4e7a33de",NA,NA,NA,NA,"4.704276","-74.05094"
"f7948a28fe23fe12e52ae4ac"," 5.0"," 205"," 1.0","6.0","4.768496","-74.03349"
"a7076b00deba893a251a9124",NA,NA,NA,NA,"4.685435","-74.04474"
"d89ae924ad434620d8b28fb6",NA,NA,NA,NA,"4.685911","-74.03673"
"fc6bbb2cc77c7e759497aa29"," 4.0","  79"," 1.0","5.0","4.664301","-74.11037"
"351c7314e3803c876b043534"," 2.0","  83"," 1.0","4.0","4.602000","-74.14200"
"748be1d6d09123c5145b81ee"," 5.0"," 378"," 1.0","6.0","4.706966","-74.06059"
"c93bae0412c5a299d0bdcb7d"," 4.0","1090"," 1.0","4.0","4.665000","-74.04700"
"7a2a958942736fbb4e60615d",NA,NA,NA,NA,"4.708000","-74.04000"
"b9c23fe3e7fb02319fc4a7fe"," 5.0"," 227"," 1.0","3.0","4.580000","-74.08400"
"986140ab88e514a6371127df"," 4.0"," 121"," 1.0","4.0","4.668195","-74.05224"
"45fb0a58b0464616ec301b94"," 3.0"," 257"," 1.0","5.0","4.714896","-74.03023"
"37bd5c8e8988f23ee0ae175b",NA,NA,NA,NA,"4.699000","-74.05400"
"910ccc4e82cb429dca04a913"," 4.0"," 195"," 1.0","4.0","4.755000","-74.03800"
"0a8576da2ee1e7021f6e2a7e",NA,NA,NA,NA,"4.709000","-74.06100"
"f989538917d6da1a690dd32a"," 5.0","  51"," 1.0","4.0","4.647776","-74.13536"
"b77775e72ca49f7d0f4ef078"," 6.0"," 150"," 1.0","6.0","4.729000","-74.03600"
"813163ae64a14f9434eb5c96",NA,NA,NA,NA,"4.709000","-74.06200"
"a07b690cf9d2448db6146fe2",NA,NA,NA,NA,"4.717283","-74.06114"
"13e7f77140a97138cce11f77"," 3.0","  42"," 1.0","2.0","4.737191","-74.05125"
"9d9ac642f6610b2ba57394fc"," 4.0","  96"," 1.0","3.0","4.662000","-74.05700"
"8350daf1a9ad0d09062a21c3",NA,NA,NA,NA,"4.713316","-74.08158"
"55580f1eff059e36ba9b848a"," 4.0","  90"," 1.0","4.0","4.622794","-74.09096"
"0e6a3ab81a8514bf32d110a2"," 4.0"," 155"," 1.0","2.0","4.640000","-74.14000"
"ad0669fd7007188bda56d543"," 5.0"," 205"," 1.0","6.0","4.668884","-74.07137"
"03412e5ee084d332a3c5426a"," 5.0"," 311"," 1.0","6.0","4.657721","-74.06173"
"21342a6b9fc1ba17af0042c2"," 5.0"," 149"," 1.0","6.0","4.694000","-74.07900"
"20214906a1eeedf1ea3f9530"," 6.0"," 191"," 1.0","6.0","4.671000","-74.04600"
"73cbc0d9685e6c2152be5566"," 5.0"," 282"," 1.0","5.0","4.706586","-74.04877"
"d6b3c89963b808ff1219a199",NA,NA,NA,NA,"4.741000","-74.05600"
"6272868a1fd660c351869967"," 4.0","1005"," 1.0","6.0","4.671000","-74.05700"
"4d31f889c1956c6ae99138a2",NA,NA,NA,NA,"4.668141","-74.04691"
"01d9e4d44637ace4f355c142"," 4.0"," 248"," 1.0","5.0","4.712370","-74.03410"
"772d07119daa0df6f7a02255",NA,NA,NA,NA,"4.695553","-74.05850"
"44980397d950defd3f1ec635",NA,NA,NA,NA,"4.696614","-74.06424"
"b528ffed795d4e351f1a7cef",NA,NA,NA,NA,"4.687330","-74.04932"
"4b50fbea7cbe9800f56314d5",NA,NA,NA,NA,"4.697389","-74.04347"
"c64299d76b09057eaa471c61",NA,NA,NA,NA,"4.646000","-74.06800"
"62944fc1a9bedabab402f60c"," 5.5","  90"," 1.0","5.0","4.649675","-74.05361"
"36edfc93ac867d47c9219d54"," 5.0","  74"," 1.0","5.0","4.618251","-74.07070"
"918220df61a3861aa462838d",NA,NA,NA,NA,"4.713000","-74.07300"
"0ae2a3641b5bf3672c93e2a5"," 4.0","  94"," 1.0","6.0","4.699232","-74.04197"
"64010ca02ed8f0a26c14096a"," 6.0"," 312"," 1.0","6.0","4.665000","-74.04700"
"7aef9b1301b24fd08310b66b"," 6.0"," 209"," 1.0","6.0","4.732221","-74.04265"
"141d81522acddb0e32998efa"," 5.0","  57"," 1.0","5.0","4.681921","-74.04523"
"89cd1965c268359cf8951313",NA,NA,NA,NA,"4.685000","-74.05400"
"ab6340180391e4713b9e6858"," 5.0"," 130"," 1.0","5.0","4.741493","-74.05986"
"9edfec26d62f905566b5bb86"," 4.0","  53"," 1.0","4.0","4.698000","-74.03600"
"126d9923ba0ea4a95261541b"," 5.0"," 671"," 1.0","6.0","4.722000","-74.03100"
"a9538490cb76c5e037ce8c85",NA,NA,NA,NA,"4.752435","-74.09777"
"34ca017e9399f180f1ffe878"," 4.0","2555"," 1.0","4.0","4.796225","-74.06706"
"adfa9026037927d4c6cf4a98",NA,NA,NA,NA,"4.653862","-74.11372"
"edfd10de5f79ea53b163c454"," 5.0","1284"," 1.0","6.0","4.655548","-74.07694"
"579512fc3a5931a52617de3e"," 3.0"," 131"," 1.0","3.0","4.694000","-74.06500"
"cd19cac1ec712e88f86505df"," 6.0","  19"," 1.0","6.0","4.653000","-74.05500"
"e1fc5cc989846cd7e3b11bc7"," 4.0","1090"," 1.0","4.0","4.677204","-74.05990"
"269cdc2f03518c83e5e35502"," 7.0","  83"," 1.0","6.0","4.699000","-74.03700"
"82d89c182e5666454027ac9b",NA,NA,NA,NA,"4.729272","-74.03253"
"226cbf75dd66b19b2748ad97"," 5.0","  83"," 1.0","5.0","4.701862","-74.04867"
"277e090deef9e58a96e51f6e"," 3.5","  17"," 1.0","3.0","4.666403","-74.07195"
"d84fd468f89d345753f9ba31"," 4.0"," 407"," 1.0","5.0","4.699000","-74.06200"
"ab0d4224e87547f08a4de92e"," 5.0"," 768"," 1.0","5.0","4.679000","-74.05700"
"a1172ec57d05f3ae0f9c9685"," 6.0","  94"," 1.0","6.0","4.710989","-74.07209"
"39924e1571d81cca9821c159"," 4.0"," 108"," 1.0","3.0","4.622000","-74.15300"
"e9e26832cdf8447e6d0ebb00"," 4.0"," 210"," 1.0","3.0","4.717513","-74.04608"
"e100b818729108a717f37f7d"," 4.0"," 335"," 1.0","4.0","4.726000","-74.03300"
"7bd24527464372aa82af9e38",NA,NA,NA,NA,"4.746000","-74.08900"
"9cb798eb654a1bc5ffb6946b"," 4.0","  40"," 1.0","6.0","4.687674","-74.04849"
"0cdeca18fa270c1bd609b497",NA,NA,NA,NA,"4.641000","-74.06700"
"183fed51afaa4a23d9a601d0",NA,NA,NA,NA,"4.692745","-74.03709"
"9dce95966ac5418fb646a61d"," 3.0","  91"," 1.0","5.0","4.725227","-74.04208"
"ecd1dbb29590dabf2b5eeb05",NA,NA,NA,NA,"4.696320","-74.03679"
"e7f0884caef5ac8e24d55359"," 3.0","  17"," 1.0","2.0","4.632729","-74.09584"
"c6a0085801db75e27052ed14"," 3.0"," 126"," 1.0","4.0","4.698414","-74.11158"
"436a8748cf0972925fabb4a3"," 4.0","  10"," 1.0","5.0","4.720000","-74.04400"
"165c31ada990dc86e72b9646",NA,NA,NA,NA,"4.691690","-74.03081"
"a51b0aae9b284deb1279a4b5"," 4.0","   8"," 1.0","3.0","4.681000","-74.05300"
"5139dddf48ab1bd5c21e6841"," 3.0"," 135"," 1.0","6.0","4.613339","-74.06900"
"e755b5126a9e1ebc877c8597"," 5.0"," 153"," 1.0","4.0","4.695000","-74.10900"
"7de1b8bd0f5c8ad08af9119a",NA,NA,NA,NA,"4.691868","-74.04782"
"c4cb2f5678bf5e25332c0535",NA,NA,NA,NA,"4.674000","-74.05400"
"3ea498a680ada6206c53ef30",NA,NA,NA,NA,"4.608000","-74.07100"
"ce701fe775b744550a45a3ba",NA,NA,NA,NA,"4.678182","-74.07717"
"1dfb39058710d67dd8b2f68a",NA,NA,NA,NA,"4.737000","-74.02900"
"244e8d7cefcec1eb31d3d5cc"," 4.0"," 304"," 1.0","5.0","4.682280","-74.05665"
"3f0e13ffd73df6e79a93295f",NA,NA,NA,NA,"4.729000","-74.02900"
